user_id,age,gender,city,platform,ad_type,ad_category,clicked,converted,spend_egp,timestamp,device_type,os,traffic_source,campaign_id,ad_id,ad_text,conversion_value_egp,impression_count_per_user
3939,30,F,Cairo,YouTube,Display,Food & Beverage,1,0,40,2025-03-30 02:59:00,Mobile,Android,Social,1100,5040,Order online fast delivery,0,3
3940,48,M,Giza,YouTube,Display,Gaming,0,0,46,2025-01-13 05:17:00,Desktop,Android,Organic,1049,5069,Book your travel today,0,1
3941,41,F,Luxor,Instagram,Search,Fashion,1,0,19,2025-03-10 09:03:00,Tablet,Windows,Paid,1071,5076,Check our new collection,0,1
3942,43,F,Aswan,Instagram,Video,Gaming,0,0,40,2025-03-29 02:27:00,Tablet,Windows,Paid,1025,5074,Top-rated gadgets on sale,0,7
3943,31,F,Alexandria,Google Ads,Display,Fashion,0,0,6,2025-03-20 23:26:00,Mobile,iOS,Paid,1031,5000,Book your travel today,1253,2
3944,52,F,Alexandria,Instagram,Display,Fashion,1,0,50,2025-01-05 16:12:00,Tablet,Android,Organic,1022,5072,Order online fast delivery,0,9
3945,37,F,Alexandria,YouTube,Search,Fashion,1,0,10,2025-03-04 10:01:00,Desktop,iOS,Organic,1015,5075,Buy now and save 20%,0,5
3946,55,F,Mansoura,YouTube,Display,Food & Beverage,0,0,28,2025-01-29 20:56:00,Tablet,Android,Paid,1061,5088,Limited offer!,0,3
3947,59,F,Giza,Facebook,Search,Food & Beverage,0,0,30,2025-03-31 01:33:00,Desktop,Windows,Organic,1016,5002,Limited offer!,1917,8
3948,46,F,Luxor,Facebook,Display,Food & Beverage,1,0,10,2025-02-20 22:59:00,Tablet,Windows,Organic,1014,5016,Check our new collection,0,10
3949,40,F,Cairo,Instagram,Search,Food & Beverage,1,1,41,2025-03-09 12:19:00,Desktop,Windows,Organic,1079,5018,Check our new collection,0,1
3950,52,M,Alexandria,YouTube,Video,Food & Beverage,0,0,3,2025-02-19 19:36:00,Desktop,iOS,Organic,1003,5072,Check our new collection,0,3
3951,27,F,Giza,Google Ads,Video,Gaming,0,0,25,2025-03-28 18:32:00,Desktop,Android,Paid,1043,5024,Top-rated gadgets on sale,0,8
3952,27,M,Alexandria,Google Ads,Display,Fashion,1,0,47,2025-03-21 05:24:00,Mobile,Android,Social,1004,5078,Limited offer!,1577,1
3953,45,M,Cairo,Facebook,Search,Electronics,1,0,43,2025-03-22 09:14:00,Tablet,Windows,Organic,1070,5003,Book your travel today,0,10
3954,37,M,Cairo,Instagram,Display,Fashion,0,0,18,2025-02-09 01:53:00,Desktop,Windows,Organic,1079,5050,Top-rated gadgets on sale,0,10
3955,40,M,Cairo,Instagram,Display,Fashion,1,0,30,2025-03-03 22:56:00,Desktop,Android,Social,1010,5080,Order online fast delivery,0,7
3956,23,M,Giza,YouTube,Video,Fashion,0,1,7,2025-01-02 12:05:00,Tablet,Android,Organic,1031,5079,Order online fast delivery,0,6
3957,34,M,Cairo,Instagram,Video,Travel,1,1,6,2025-01-15 13:41:00,Desktop,Windows,Organic,1093,5082,Check our new collection,0,6
3958,35,F,Cairo,Facebook,Video,Travel,1,0,41,2025-02-09 18:01:00,Mobile,iOS,Paid,1054,5011,Check our new collection,0,2
3959,23,F,Cairo,Google Ads,Search,Food & Beverage,1,0,25,2025-01-14 16:03:00,Desktop,Android,Organic,1062,5033,Check our new collection,0,5
3960,39,M,Giza,Instagram,Display,Fashion,0,0,6,2025-01-06 23:55:00,Mobile,Android,Paid,1005,5049,Book your travel today,0,1
3961,20,M,Mansoura,Facebook,Video,Travel,0,0,28,2025-01-30 18:06:00,Mobile,Windows,Organic,1088,5064,Book your travel today,0,2
3962,25,F,Luxor,Google Ads,Display,Gaming,0,0,6,2025-01-19 04:26:00,Tablet,iOS,Social,1010,5062,Book your travel today,0,3
3963,41,F,Cairo,Facebook,Display,Food & Beverage,1,1,25,2025-03-28 04:49:00,Mobile,iOS,Organic,1024,5035,Top-rated gadgets on sale,0,1
3964,54,F,Mansoura,Facebook,Video,Food & Beverage,0,0,48,2025-03-25 00:54:00,Mobile,Windows,Organic,1074,5086,Check our new collection,0,10
3965,57,F,Giza,Facebook,Display,Fashion,0,1,27,2025-03-23 01:25:00,Mobile,Android,Paid,1015,5031,Top-rated gadgets on sale,0,9
3966,27,M,Cairo,Instagram,Display,Gaming,0,0,36,2025-01-26 12:05:00,Desktop,iOS,Organic,1001,5006,Top-rated gadgets on sale,0,1
3967,37,M,Aswan,Google Ads,Video,Travel,0,0,33,2025-03-26 10:01:00,Desktop,Windows,Organic,1050,5027,Limited offer!,0,6
3968,23,M,Cairo,Facebook,Search,Gaming,1,0,11,2025-02-08 01:20:00,Tablet,iOS,Social,1007,5098,Check our new collection,0,2
3969,18,M,Luxor,Instagram,Video,Travel,0,0,5,2025-03-29 02:44:00,Tablet,iOS,Social,1041,5097,Check our new collection,0,5
3970,21,F,Cairo,Google Ads,Display,Electronics,0,0,48,2025-02-15 23:36:00,Tablet,Windows,Social,1014,5036,Top-rated gadgets on sale,1047,9
3971,27,F,Giza,Facebook,Search,Travel,0,0,10,2025-03-02 22:54:00,Tablet,Windows,Organic,1009,5030,Top-rated gadgets on sale,0,10
3972,44,F,Aswan,Instagram,Search,Electronics,1,0,3,2025-02-18 14:38:00,Mobile,iOS,Social,1004,5029,Top-rated gadgets on sale,0,8
3973,25,F,Aswan,Instagram,Video,Travel,1,0,15,2025-03-31 22:33:00,Desktop,Android,Organic,1044,5020,Book your travel today,1939,1
3974,25,M,Cairo,Instagram,Video,Electronics,0,0,26,2025-01-12 11:14:00,Tablet,Android,Social,1100,5042,Order online fast delivery,0,10
3975,45,M,Giza,Facebook,Display,Fashion,0,0,12,2025-01-03 23:19:00,Tablet,Android,Paid,1068,5035,Order online fast delivery,0,2
3976,46,M,Cairo,Google Ads,Display,Food & Beverage,0,0,50,2025-01-11 11:13:00,Mobile,iOS,Social,1090,5050,Limited offer!,0,3
3977,21,F,Giza,Google Ads,Display,Food & Beverage,0,0,6,2025-01-24 19:25:00,Desktop,iOS,Paid,1005,5005,Limited offer!,0,3
3978,50,M,Giza,Facebook,Display,Electronics,0,0,20,2025-01-10 21:19:00,Tablet,Windows,Social,1034,5027,Top-rated gadgets on sale,0,7
3979,54,M,Giza,Instagram,Video,Travel,0,0,28,2025-01-10 02:30:00,Mobile,Windows,Organic,1043,5067,Buy now and save 20%,1746,6
3980,58,M,Cairo,Facebook,Video,Electronics,0,0,31,2025-02-26 20:40:00,Desktop,Windows,Organic,1071,5024,Book your travel today,0,7
3981,45,M,Cairo,Facebook,Display,Electronics,0,0,42,2025-01-01 02:27:00,Mobile,Windows,Paid,1006,5062,Book your travel today,0,4
3982,60,F,Cairo,Google Ads,Display,Fashion,0,0,43,2025-01-23 17:46:00,Tablet,Windows,Social,1042,5032,Top-rated gadgets on sale,0,3
3983,44,F,Luxor,YouTube,Search,Gaming,0,0,36,2025-02-24 15:32:00,Desktop,iOS,Organic,1048,5046,Book your travel today,0,4
3984,56,M,Giza,Facebook,Display,Fashion,1,0,34,2025-01-28 04:40:00,Mobile,Windows,Social,1011,5044,Book your travel today,0,5
3985,55,M,Giza,YouTube,Display,Food & Beverage,0,0,43,2025-01-19 14:44:00,Desktop,iOS,Paid,1068,5031,Order online fast delivery,0,5
3986,28,F,Giza,Facebook,Video,Electronics,0,0,50,2025-01-09 13:44:00,Tablet,iOS,Paid,1015,5034,Top-rated gadgets on sale,0,1
3987,38,F,Giza,Instagram,Display,Electronics,0,0,7,2025-01-02 17:31:00,Desktop,Windows,Paid,1004,5044,Check our new collection,0,2
3988,36,F,Giza,YouTube,Video,Food & Beverage,1,0,4,2025-01-16 11:49:00,Mobile,iOS,Paid,1087,5036,Book your travel today,0,2
3989,34,M,Alexandria,Instagram,Display,Travel,1,0,30,2025-02-26 23:15:00,Mobile,Windows,Organic,1090,5088,Buy now and save 20%,0,9
3990,18,F,Cairo,Google Ads,Display,Electronics,0,0,34,2025-01-02 15:12:00,Desktop,iOS,Organic,1055,5005,Check our new collection,0,8
3991,36,M,Cairo,Instagram,Search,Food & Beverage,1,0,38,2025-03-03 08:21:00,Tablet,Windows,Paid,1031,5052,Buy now and save 20%,0,10
3992,20,M,Giza,Instagram,Display,Fashion,1,0,41,2025-01-25 17:27:00,Tablet,Windows,Organic,1007,5031,Order online fast delivery,0,3
3993,35,M,Cairo,Google Ads,Display,Food & Beverage,1,0,17,2025-01-23 00:36:00,Desktop,iOS,Paid,1013,5011,Limited offer!,0,1
3994,33,F,Giza,Google Ads,Display,Electronics,1,0,27,2025-02-28 11:55:00,Desktop,Windows,Organic,1039,5088,Top-rated gadgets on sale,0,7
3995,40,F,Cairo,Facebook,Display,Gaming,1,0,34,2025-01-08 23:53:00,Mobile,iOS,Organic,1059,5008,Check our new collection,0,9
3996,28,M,Luxor,Instagram,Search,Travel,0,1,9,2025-02-08 05:37:00,Tablet,iOS,Organic,1013,5100,Top-rated gadgets on sale,0,10
3997,21,F,Cairo,Instagram,Display,Food & Beverage,1,0,39,2025-01-24 14:42:00,Mobile,Android,Organic,1037,5017,Order online fast delivery,0,1
3998,41,F,Cairo,Facebook,Search,Electronics,0,0,29,2025-03-25 10:10:00,Tablet,Windows,Organic,1090,5097,Order online fast delivery,0,2
3999,32,M,Cairo,Facebook,Display,Food & Beverage,0,0,7,2025-02-22 15:55:00,Mobile,iOS,Organic,1000,5059,Order online fast delivery,0,3
4000,22,M,Giza,Instagram,Video,Electronics,0,0,25,2025-03-28 12:24:00,Tablet,iOS,Organic,1015,5080,Buy now and save 20%,0,2
4001,42,F,Giza,Facebook,Display,Travel,0,0,30,2025-03-28 11:24:00,Mobile,iOS,Social,1015,5052,Check our new collection,144,4
4002,19,F,Cairo,Google Ads,Display,Fashion,1,0,18,2025-03-06 15:42:00,Tablet,Android,Paid,1039,5064,Book your travel today,0,1
4003,23,F,Cairo,Facebook,Display,Fashion,0,1,33,2025-02-15 00:53:00,Desktop,Android,Social,1029,5081,Limited offer!,0,2
4004,36,F,Luxor,Instagram,Video,Food & Beverage,0,0,49,2025-01-18 08:23:00,Tablet,Windows,Paid,1005,5046,Book your travel today,0,5
4005,19,F,Cairo,Facebook,Video,Food & Beverage,1,0,26,2025-03-02 16:53:00,Tablet,iOS,Paid,1077,5061,Check our new collection,0,8
4006,47,M,Aswan,YouTube,Video,Travel,1,0,44,2025-02-20 04:21:00,Mobile,iOS,Paid,1007,5050,Top-rated gadgets on sale,1254,5
4007,20,M,Luxor,YouTube,Search,Fashion,0,0,22,2025-03-15 07:15:00,Mobile,iOS,Organic,1058,5013,Top-rated gadgets on sale,0,6
4008,25,M,Giza,Instagram,Display,Fashion,1,0,5,2025-01-26 07:53:00,Tablet,Android,Organic,1016,5075,Check our new collection,0,6
4009,55,M,Giza,Instagram,Display,Gaming,0,0,30,2025-02-03 13:21:00,Tablet,Windows,Paid,1008,5002,Book your travel today,1661,3
4010,31,F,Giza,Facebook,Video,Food & Beverage,0,0,24,2025-01-17 15:39:00,Desktop,Windows,Social,1059,5048,Book your travel today,0,3
4011,29,F,Cairo,Facebook,Video,Food & Beverage,1,0,6,2025-03-11 01:15:00,Tablet,iOS,Organic,1020,5041,Buy now and save 20%,0,5
4012,40,M,Cairo,Facebook,Display,Food & Beverage,0,0,39,2025-03-27 14:51:00,Mobile,iOS,Paid,1015,5064,Order online fast delivery,0,1
4013,38,M,Cairo,Facebook,Display,Gaming,0,0,30,2025-03-29 11:21:00,Tablet,iOS,Organic,1007,5078,Top-rated gadgets on sale,0,6
4014,44,F,Cairo,Facebook,Search,Food & Beverage,0,0,42,2025-01-17 00:38:00,Tablet,Android,Organic,1029,5084,Buy now and save 20%,0,5
4015,50,F,Giza,Facebook,Display,Electronics,1,0,16,2025-01-22 13:08:00,Tablet,iOS,Organic,1059,5036,Book your travel today,0,8
4016,28,F,Cairo,YouTube,Display,Travel,0,0,16,2025-03-16 12:41:00,Desktop,Android,Organic,1025,5053,Buy now and save 20%,0,1
4017,35,M,Giza,Instagram,Display,Food & Beverage,0,0,32,2025-01-19 00:33:00,Tablet,Windows,Social,1097,5032,Book your travel today,0,5
4018,23,M,Giza,Instagram,Search,Gaming,1,0,24,2025-03-08 02:45:00,Desktop,Android,Organic,1014,5062,Check our new collection,0,3
4019,53,M,Giza,Facebook,Display,Electronics,1,0,46,2025-03-05 11:48:00,Tablet,Android,Organic,1000,5039,Buy now and save 20%,0,4
4020,27,M,Alexandria,Facebook,Display,Electronics,0,0,18,2025-01-15 21:36:00,Mobile,iOS,Paid,1017,5030,Check our new collection,0,9
4021,42,M,Luxor,Google Ads,Search,Food & Beverage,0,0,40,2025-03-06 07:47:00,Tablet,iOS,Paid,1097,5068,Book your travel today,0,6
4022,19,M,Giza,Facebook,Search,Travel,1,0,50,2025-03-14 18:15:00,Tablet,Android,Social,1095,5063,Buy now and save 20%,0,5
4023,35,F,Alexandria,Google Ads,Display,Food & Beverage,0,0,14,2025-02-24 16:57:00,Mobile,Windows,Organic,1000,5048,Check our new collection,715,7
4024,18,F,Giza,Facebook,Display,Electronics,0,0,50,2025-03-30 04:45:00,Tablet,Windows,Paid,1015,5064,Book your travel today,0,9
4025,41,M,Alexandria,Facebook,Video,Gaming,0,0,43,2025-01-27 21:25:00,Desktop,Android,Paid,1023,5036,Top-rated gadgets on sale,0,10
4026,36,M,Mansoura,Instagram,Display,Gaming,0,0,15,2025-01-28 22:01:00,Tablet,iOS,Organic,1058,5030,Book your travel today,330,7
4027,49,M,Luxor,Google Ads,Display,Travel,0,0,24,2025-02-13 10:49:00,Desktop,iOS,Paid,1095,5020,Top-rated gadgets on sale,0,8
4028,40,F,Cairo,Instagram,Display,Fashion,0,0,41,2025-03-02 19:14:00,Tablet,Android,Organic,1093,5066,Top-rated gadgets on sale,0,9
4029,24,F,Cairo,Instagram,Display,Food & Beverage,0,0,8,2025-02-28 00:01:00,Tablet,Windows,Paid,1044,5009,Check our new collection,0,2
4030,32,M,Cairo,Google Ads,Display,Travel,1,0,8,2025-03-13 22:15:00,Mobile,iOS,Social,1095,5071,Buy now and save 20%,0,5
4031,50,F,Cairo,Google Ads,Display,Travel,0,0,15,2025-01-13 06:05:00,Tablet,Android,Organic,1079,5020,Buy now and save 20%,706,10
4032,45,M,Giza,Instagram,Video,Travel,0,0,8,2025-01-04 16:30:00,Mobile,Android,Paid,1084,5051,Order online fast delivery,0,10
4033,45,F,Cairo,Facebook,Display,Food & Beverage,0,0,3,2025-03-26 03:34:00,Mobile,iOS,Organic,1031,5065,Top-rated gadgets on sale,0,3
4034,58,M,Aswan,YouTube,Search,Food & Beverage,1,0,28,2025-03-06 17:38:00,Tablet,Android,Social,1033,5015,Top-rated gadgets on sale,0,4
4035,20,F,Cairo,Facebook,Video,Electronics,1,0,5,2025-03-24 05:00:00,Tablet,Windows,Paid,1036,5040,Book your travel today,0,4
4036,28,F,Giza,Facebook,Search,Gaming,0,0,13,2025-03-16 11:49:00,Tablet,iOS,Social,1025,5046,Limited offer!,0,7
4037,38,F,Alexandria,Instagram,Search,Travel,0,1,32,2025-02-20 02:50:00,Mobile,Windows,Organic,1005,5005,Check our new collection,0,8
4038,24,M,Cairo,Facebook,Video,Gaming,1,0,37,2025-03-16 15:12:00,Tablet,Windows,Organic,1040,5024,Order online fast delivery,0,2
4039,54,F,Aswan,Google Ads,Video,Food & Beverage,0,0,25,2025-01-01 03:51:00,Tablet,Android,Paid,1063,5087,Top-rated gadgets on sale,0,3
4040,41,F,Giza,Instagram,Display,Fashion,1,1,50,2025-02-03 11:59:00,Tablet,Windows,Paid,1060,5074,Limited offer!,0,2
4041,20,M,Cairo,Google Ads,Video,Food & Beverage,1,0,46,2025-02-26 20:55:00,Mobile,iOS,Organic,1005,5078,Book your travel today,0,1
4042,36,F,Giza,Google Ads,Display,Fashion,0,0,10,2025-03-13 04:48:00,Desktop,Android,Social,1055,5040,Buy now and save 20%,0,8
4043,50,M,Cairo,YouTube,Video,Gaming,1,1,28,2025-02-20 00:43:00,Tablet,Android,Paid,1090,5089,Limited offer!,0,4
4044,18,F,Mansoura,Google Ads,Video,Gaming,1,0,26,2025-02-14 16:48:00,Tablet,Windows,Paid,1058,5056,Buy now and save 20%,0,1
4045,43,F,Alexandria,Facebook,Video,Electronics,1,1,30,2025-02-02 08:48:00,Tablet,Android,Social,1068,5042,Top-rated gadgets on sale,0,6
4046,47,F,Giza,Google Ads,Display,Electronics,1,0,14,2025-03-25 07:30:00,Desktop,Android,Paid,1076,5000,Limited offer!,0,4
4047,38,M,Giza,Instagram,Display,Travel,0,1,47,2025-03-08 14:01:00,Tablet,Windows,Social,1023,5034,Order online fast delivery,0,7
4048,23,M,Cairo,YouTube,Display,Food & Beverage,0,0,44,2025-02-06 05:58:00,Desktop,Windows,Paid,1026,5004,Buy now and save 20%,0,9
4049,22,F,Aswan,Facebook,Video,Gaming,1,0,9,2025-03-19 22:51:00,Mobile,iOS,Organic,1034,5084,Top-rated gadgets on sale,0,5
4050,54,F,Aswan,Instagram,Display,Food & Beverage,0,0,12,2025-01-26 10:08:00,Desktop,iOS,Organic,1010,5034,Top-rated gadgets on sale,0,8
4051,42,M,Cairo,YouTube,Video,Electronics,0,0,25,2025-01-15 11:40:00,Desktop,Windows,Social,1055,5088,Buy now and save 20%,0,1
4052,28,M,Giza,Instagram,Display,Electronics,1,0,10,2025-02-27 12:48:00,Desktop,Windows,Paid,1039,5052,Check our new collection,0,2
4053,19,F,Aswan,Facebook,Search,Electronics,0,0,37,2025-02-18 04:44:00,Desktop,Windows,Paid,1080,5072,Top-rated gadgets on sale,1094,2
4054,34,F,Aswan,Google Ads,Video,Travel,0,0,3,2025-02-08 13:24:00,Desktop,Windows,Paid,1031,5003,Order online fast delivery,0,3
4055,39,F,Luxor,Facebook,Search,Food & Beverage,0,0,28,2025-03-04 10:34:00,Tablet,Windows,Social,1032,5011,Check our new collection,0,6
4056,37,M,Luxor,Facebook,Video,Food & Beverage,0,0,18,2025-02-01 05:51:00,Tablet,Android,Paid,1028,5032,Top-rated gadgets on sale,0,10
4057,21,M,Mansoura,YouTube,Display,Travel,0,0,39,2025-02-17 16:17:00,Mobile,Windows,Social,1065,5032,Top-rated gadgets on sale,0,9
4058,47,M,Cairo,Facebook,Video,Food & Beverage,0,0,16,2025-02-10 02:59:00,Desktop,Android,Paid,1035,5049,Check our new collection,0,8
4059,46,M,Giza,Facebook,Display,Gaming,0,0,26,2025-02-04 12:03:00,Mobile,Windows,Organic,1025,5019,Order online fast delivery,0,10
4060,50,F,Alexandria,Facebook,Display,Fashion,0,0,20,2025-03-26 21:31:00,Tablet,Windows,Social,1044,5077,Top-rated gadgets on sale,0,4
4061,47,M,Giza,Instagram,Display,Fashion,0,0,24,2025-02-09 19:12:00,Tablet,Android,Paid,1005,5055,Book your travel today,0,7
4062,37,M,Mansoura,YouTube,Display,Travel,0,0,23,2025-02-28 09:56:00,Tablet,Windows,Social,1068,5046,Buy now and save 20%,1056,1
4063,33,M,Cairo,Google Ads,Search,Gaming,1,0,43,2025-03-16 04:08:00,Tablet,Android,Paid,1050,5083,Book your travel today,0,4
4064,56,F,Cairo,Google Ads,Video,Travel,0,1,48,2025-01-18 12:30:00,Desktop,Android,Social,1070,5072,Top-rated gadgets on sale,0,10
4065,31,M,Giza,YouTube,Display,Food & Beverage,1,0,32,2025-02-17 06:48:00,Tablet,iOS,Paid,1093,5029,Limited offer!,0,10
4066,24,M,Cairo,Instagram,Search,Food & Beverage,0,0,16,2025-03-29 18:27:00,Tablet,iOS,Paid,1096,5027,Check our new collection,0,2
4067,31,M,Cairo,YouTube,Display,Gaming,0,0,43,2025-02-01 13:44:00,Mobile,iOS,Paid,1092,5025,Check our new collection,0,1
4068,30,F,Aswan,Facebook,Video,Food & Beverage,1,0,30,2025-01-27 08:06:00,Mobile,Android,Social,1055,5080,Book your travel today,0,5
4069,33,F,Luxor,Facebook,Search,Food & Beverage,1,1,5,2025-02-23 00:33:00,Tablet,Windows,Social,1090,5002,Check our new collection,0,6
4070,31,F,Mansoura,Facebook,Search,Food & Beverage,1,0,50,2025-03-01 19:56:00,Mobile,iOS,Paid,1008,5050,Limited offer!,208,2
4071,28,F,Cairo,Instagram,Display,Gaming,0,0,11,2025-02-02 08:54:00,Desktop,iOS,Social,1094,5014,Book your travel today,0,4
4072,33,F,Luxor,Instagram,Display,Food & Beverage,0,0,10,2025-03-08 06:13:00,Tablet,iOS,Organic,1011,5028,Book your travel today,0,10
4073,25,F,Aswan,Google Ads,Display,Fashion,1,0,7,2025-02-07 13:49:00,Mobile,Android,Social,1049,5055,Buy now and save 20%,0,2
4074,18,F,Cairo,Facebook,Display,Food & Beverage,1,1,35,2025-01-12 16:59:00,Tablet,Android,Social,1091,5090,Order online fast delivery,0,6
4075,42,F,Luxor,Google Ads,Display,Food & Beverage,0,0,47,2025-01-27 15:57:00,Tablet,Windows,Organic,1020,5097,Check our new collection,0,7
4076,40,F,Cairo,YouTube,Display,Electronics,0,0,24,2025-01-21 22:07:00,Tablet,iOS,Social,1060,5072,Buy now and save 20%,0,8
4077,25,F,Cairo,Facebook,Display,Food & Beverage,1,0,8,2025-01-12 16:30:00,Mobile,Windows,Paid,1058,5053,Check our new collection,0,9
4078,28,M,Cairo,Facebook,Display,Food & Beverage,1,0,42,2025-02-04 18:04:00,Mobile,Windows,Organic,1100,5021,Top-rated gadgets on sale,0,4
4079,46,M,Aswan,Instagram,Video,Fashion,0,0,20,2025-02-22 20:40:00,Desktop,Android,Organic,1027,5095,Book your travel today,0,1
4080,59,M,Luxor,Instagram,Display,Fashion,1,0,24,2025-01-07 11:02:00,Desktop,Android,Organic,1061,5074,Check our new collection,0,6
4081,42,F,Cairo,Google Ads,Video,Fashion,1,0,7,2025-01-17 03:57:00,Desktop,Android,Organic,1093,5030,Limited offer!,0,9
4082,41,M,Cairo,Facebook,Video,Gaming,0,0,24,2025-02-17 14:20:00,Desktop,Android,Organic,1059,5036,Limited offer!,0,5
4083,55,M,Aswan,Facebook,Video,Travel,1,0,34,2025-01-29 16:37:00,Mobile,Android,Social,1050,5063,Buy now and save 20%,0,6
4084,55,M,Mansoura,Instagram,Display,Fashion,1,0,14,2025-01-04 09:03:00,Tablet,Windows,Paid,1082,5074,Order online fast delivery,0,6
4085,55,M,Aswan,Google Ads,Display,Electronics,1,0,30,2025-02-05 17:12:00,Desktop,Windows,Social,1089,5066,Book your travel today,507,2
4086,56,M,Luxor,Facebook,Search,Gaming,0,0,45,2025-03-20 04:33:00,Tablet,iOS,Social,1002,5014,Limited offer!,0,8
4087,22,M,Giza,YouTube,Display,Fashion,1,0,42,2025-03-01 05:47:00,Mobile,Android,Social,1046,5084,Top-rated gadgets on sale,0,2
4088,45,M,Aswan,Instagram,Display,Electronics,0,0,20,2025-01-29 23:17:00,Desktop,Windows,Paid,1076,5019,Top-rated gadgets on sale,843,6
4089,54,F,Giza,Google Ads,Search,Food & Beverage,0,0,41,2025-01-12 20:08:00,Mobile,Windows,Organic,1019,5027,Top-rated gadgets on sale,0,5
4090,18,F,Cairo,Facebook,Display,Gaming,0,0,23,2025-01-25 23:54:00,Tablet,iOS,Organic,1044,5007,Top-rated gadgets on sale,0,8
4091,27,M,Cairo,Facebook,Search,Fashion,0,0,2,2025-01-22 17:08:00,Desktop,Android,Paid,1018,5009,Book your travel today,690,3
4092,22,M,Giza,Facebook,Video,Travel,1,0,23,2025-03-22 01:58:00,Tablet,iOS,Paid,1012,5045,Top-rated gadgets on sale,0,4
4093,41,F,Cairo,YouTube,Video,Fashion,0,0,3,2025-02-27 06:36:00,Desktop,Android,Social,1049,5058,Check our new collection,0,2
4094,45,M,Luxor,Instagram,Display,Travel,0,0,26,2025-01-19 15:53:00,Desktop,Windows,Organic,1036,5068,Check our new collection,0,4
4095,48,F,Mansoura,Facebook,Display,Food & Beverage,0,0,20,2025-01-24 20:49:00,Desktop,iOS,Social,1053,5008,Limited offer!,0,5
4096,39,F,Giza,Instagram,Display,Fashion,0,0,37,2025-03-29 20:03:00,Desktop,Android,Organic,1012,5002,Limited offer!,0,3
4097,58,F,Cairo,Instagram,Display,Electronics,0,0,37,2025-03-30 00:54:00,Desktop,Windows,Paid,1057,5085,Check our new collection,0,4
4098,33,F,Cairo,Facebook,Search,Food & Beverage,1,0,5,2025-01-03 04:06:00,Tablet,Android,Social,1066,5010,Top-rated gadgets on sale,0,8
4099,27,F,Mansoura,Google Ads,Display,Electronics,1,0,31,2025-01-19 11:08:00,Mobile,Android,Paid,1089,5035,Limited offer!,0,7
4100,23,M,Cairo,YouTube,Video,Electronics,0,0,49,2025-01-08 15:17:00,Mobile,iOS,Paid,1074,5055,Limited offer!,0,9
4101,26,F,Giza,YouTube,Display,Fashion,0,0,46,2025-01-27 03:47:00,Desktop,iOS,Organic,1003,5097,Order online fast delivery,0,4
4102,39,M,Mansoura,Instagram,Video,Gaming,0,1,29,2025-01-31 09:19:00,Tablet,iOS,Social,1065,5099,Book your travel today,0,6
4103,36,M,Cairo,Facebook,Display,Fashion,1,0,12,2025-02-10 07:07:00,Desktop,Android,Organic,1023,5049,Check our new collection,0,4
4104,58,M,Luxor,Instagram,Search,Fashion,0,0,3,2025-02-07 13:00:00,Mobile,iOS,Social,1091,5081,Check our new collection,0,2
4105,25,M,Luxor,Google Ads,Video,Gaming,1,0,10,2025-03-02 18:35:00,Mobile,iOS,Social,1034,5003,Book your travel today,0,6
4106,59,F,Giza,Facebook,Display,Electronics,0,0,19,2025-02-17 00:11:00,Mobile,Windows,Paid,1010,5095,Check our new collection,0,2
4107,22,M,Aswan,YouTube,Display,Fashion,0,1,18,2025-03-06 16:55:00,Desktop,iOS,Organic,1043,5023,Top-rated gadgets on sale,0,4
4108,56,M,Cairo,Facebook,Video,Electronics,1,0,26,2025-03-24 12:46:00,Desktop,Windows,Paid,1060,5011,Top-rated gadgets on sale,0,3
4109,18,F,Mansoura,Google Ads,Display,Fashion,0,0,3,2025-01-11 02:55:00,Mobile,Windows,Social,1018,5044,Order online fast delivery,0,1
4110,26,F,Cairo,Instagram,Search,Food & Beverage,0,0,28,2025-03-02 00:47:00,Tablet,Windows,Organic,1016,5098,Top-rated gadgets on sale,0,7
4111,57,M,Cairo,Instagram,Display,Fashion,1,0,10,2025-01-05 11:09:00,Tablet,iOS,Social,1011,5097,Book your travel today,0,6
4112,47,M,Aswan,YouTube,Display,Gaming,1,0,2,2025-02-17 00:19:00,Mobile,Windows,Organic,1042,5033,Limited offer!,0,6
4113,50,M,Cairo,Facebook,Video,Electronics,0,0,16,2025-01-08 20:53:00,Desktop,Windows,Paid,1046,5059,Buy now and save 20%,1762,10
4114,26,F,Alexandria,Facebook,Video,Food & Beverage,0,0,33,2025-03-29 10:51:00,Desktop,iOS,Organic,1010,5044,Buy now and save 20%,0,1
4115,52,F,Giza,Google Ads,Video,Electronics,1,1,15,2025-02-05 18:01:00,Desktop,iOS,Organic,1079,5023,Limited offer!,0,10
4116,49,M,Giza,Google Ads,Video,Fashion,0,0,26,2025-03-26 17:10:00,Mobile,Windows,Organic,1005,5043,Check our new collection,0,2
4117,49,F,Luxor,Google Ads,Display,Fashion,0,0,6,2025-01-22 11:20:00,Tablet,iOS,Paid,1014,5040,Book your travel today,0,6
4118,21,M,Cairo,Facebook,Search,Gaming,1,0,18,2025-01-23 03:38:00,Mobile,Android,Paid,1099,5035,Book your travel today,0,2
4119,44,M,Alexandria,Facebook,Display,Food & Beverage,0,0,31,2025-02-21 20:38:00,Mobile,Android,Paid,1092,5004,Order online fast delivery,0,9
4120,27,M,Cairo,Instagram,Display,Food & Beverage,0,0,23,2025-02-10 23:54:00,Desktop,iOS,Paid,1019,5051,Check our new collection,0,8
